ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-08-09,160.1732607466974,176.38794851283046,191.70525870043468,160.1732607466974,160.1732607466974,23.37258876492287,23.37258876492287,23.37258876492287,9.9280862750042,9.9280862750042,9.9280862750042,0.34250529236167887,0.34250529236167887,0.34250529236167887,13.101997197556994,13.101997197556994,13.101997197556994,0.0,0.0,0.0,183.54584951162028
2023-08-10,160.25683121379447,175.78631603475054,191.0140615628042,160.25683121379447,160.25683121379447,23.189350502217707,23.189350502217707,23.189350502217707,9.9280862750042,9.9280862750042,9.9280862750042,0.29574464519419463,0.29574464519419463,0.29574464519419463,12.965519582019313,12.965519582019313,12.965519582019313,0.0,0.0,0.0,183.44618171601218
2023-08-11,160.34040168089152,175.92628770342782,191.0431902970059,160.34040168089152,160.34040168089152,23.39890231403848,23.39890231403848,23.39890231403848,9.9280862750042,9.9280862750042,9.9280862750042,0.6069431579902657,0.6069431579902657,0.6069431579902657,12.86387288104402,12.86387288104402,12.86387288104402,0.0,0.0,0.0,183.73930399493
2023-08-14,160.59111308218274,176.7913434885879,191.09285275036353,160.59111308218274,160.59111308218274,23.30982858811987,23.30982858811987,23.30982858811987,9.9280862750042,9.9280862750042,9.9280862750042,0.6583620484005526,0.6583620484005526,0.6583620484005526,12.72338026471512,12.72338026471512,12.72338026471512,0.0,0.0,0.0,183.90094167030261
2023-08-15,160.67468354927982,176.29738247897103,191.22819219450997,160.67468354927982,160.67468354927982,23.219270846056762,23.219270846056762,23.219270846056762,9.9280862750042,9.9280862750042,9.9280862750042,0.5784665131801523,0.5784665131801523,0.5784665131801523,12.712718057872413,12.712718057872413,12.712718057872413,0.0,0.0,0.0,183.89395439533658
2023-08-16,160.75825401637687,176.52304837981418,191.0261827817996,160.75825401637687,160.75825401637687,22.979999570197293,22.979999570197293,22.979999570197293,9.9280862750042,9.9280862750042,9.9280862750042,0.34250529236174254,0.34250529236174254,0.34250529236174254,12.709408002831353,12.709408002831353,12.709408002831353,0.0,0.0,0.0,183.73825358657416
2023-08-17,160.84182448347397,177.07645571552555,190.5376392066011,160.84182448347397,160.84182448347397,22.93032857617397,22.93032857617397,22.93032857617397,9.9280862750042,9.9280862750042,9.9280862750042,0.2957446451941943,0.2957446451941943,0.2957446451941943,12.706497655975577,12.706497655975577,12.706497655975577,0.0,0.0,0.0,183.77215305964793
2023-08-18,160.92539495057105,177.42657530197138,191.17711076351563,160.92539495057105,160.92539495057105,23.231958240975434,23.231958240975434,23.231958240975434,9.9280862750042,9.9280862750042,9.9280862750042,0.6069431579904666,0.6069431579904666,0.6069431579904666,12.69692880798077,12.69692880798077,12.69692880798077,0.0,0.0,0.0,184.1573531915465
2023-08-21,161.17610635186224,177.02640267980786,191.7429678153821,161.17610635186224,161.17610635186224,23.146143501817598,23.146143501817598,23.146143501817598,9.9280862750042,9.9280862750042,9.9280862750042,0.6583620484003817,0.6583620484003817,0.6583620484003817,12.559695178413023,12.559695178413023,12.559695178413023,0.0,0.0,0.0,184.32224985367984
2023-08-22,161.36939259582434,176.856326910246,191.48510357847223,161.36939259582434,161.36939259582434,22.96328567282639,22.96328567282639,22.96328567282639,9.9280862750042,9.9280862750042,9.9280862750042,0.5784665131794074,0.5784665131794074,0.5784665131794074,12.456732884642786,12.456732884642786,12.456732884642786,0.0,0.0,0.0,184.33267826865074
2023-08-23,161.56267883978637,177.01575760064716,191.1674328341566,161.56267883978637,161.56267883978637,22.58666574317111,22.58666574317111,22.58666574317111,9.9280862750042,9.9280862750042,9.9280862750042,0.3425052923614633,0.3425052923614633,0.3425052923614633,12.316074175805447,12.316074175805447,12.316074175805447,0.0,0.0,0.0,184.1493445829575
2023-08-24,161.75596508374846,176.62320648285126,191.38958539720844,161.75596508374846,161.75596508374846,22.357230308996662,22.357230308996662,22.357230308996662,9.9280862750042,9.9280862750042,9.9280862750042,0.2957446451948477,0.2957446451948477,0.2957446451948477,12.133399388797615,12.133399388797615,12.133399388797615,0.0,0.0,0.0,184.11319539274513
2023-08-25,161.9492513277105,176.85836825951657,191.65209845489483,161.9492513277105,161.9492513277105,22.44031971941103,22.44031971941103,22.44031971941103,9.9280862750042,9.9280862750042,9.9280862750042,0.6069431579879685,0.6069431579879685,0.6069431579879685,11.905290286418863,11.905290286418863,11.905290286418863,0.0,0.0,0.0,184.38957104712154
2023-08-28,162.5291100595967,176.70680862754367,191.33623500350677,162.5291100595967,162.5291100595967,21.515541657582226,21.515541657582226,21.515541657582226,9.9280862750042,9.9280862750042,9.9280862750042,0.6583620484002106,0.6583620484002106,0.6583620484002106,10.929093334177814,10.929093334177814,10.929093334177814,0.0,0.0,0.0,184.0446517171789
2023-08-29,162.72239630355878,176.186840452876,191.03636009004347,162.72239630355878,162.72239630355878,21.011741942490126,21.011741942490126,21.011741942490126,9.9280862750042,9.9280862750042,9.9280862750042,0.5784665131796249,0.5784665131796249,0.5784665131796249,10.5051891543063,10.5051891543063,10.5051891543063,0.0,0.0,0.0,183.7341382460489
2023-08-30,162.91568254752082,176.0581713811387,190.6273183634401,162.91568254752082,162.91568254752082,20.304616888757405,20.304616888757405,20.304616888757405,9.9280862750042,9.9280862750042,9.9280862750042,0.3425052923613554,0.3425052923613554,0.3425052923613554,10.034025321391857,10.034025321391857,10.034025321391857,0.0,0.0,0.0,183.22029943627822
2023-08-31,163.10896879148288,176.19567463664114,190.4600212908107,163.10896879148288,163.10896879148288,19.742117547375177,19.742117547375177,19.742117547375177,9.9280862750042,9.9280862750042,9.9280862750042,0.2957446451920686,0.2957446451920686,0.2957446451920686,9.518286627178913,9.518286627178913,9.518286627178913,0.0,0.0,0.0,182.85108633885807
2023-09-01,163.30225503544497,175.41320759478597,189.76930520601124,163.30225503544497,163.30225503544497,19.496588661787012,19.496588661787012,19.496588661787012,9.9280862750042,9.9280862750042,9.9280862750042,0.6069431579881696,0.6069431579881696,0.6069431579881696,8.961559228794645,8.961559228794645,8.961559228794645,0.0,0.0,0.0,182.79884369723197
2023-09-05,164.07540001129317,173.3597962691792,187.53864697868687,164.07540001129317,164.07540001129317,16.928897744434938,16.928897744434938,16.928897744434938,9.9280862750042,9.9280862750042,9.9280862750042,0.5784665131808131,0.5784665131808131,0.5784665131808131,6.422344956249929,6.422344956249929,6.422344956249929,0.0,0.0,0.0,181.00429775572812
2023-09-06,164.26868625525526,173.54858527996268,187.56828007709822,164.26868625525526,164.26868625525526,16.009181684147414,16.009181684147414,16.009181684147414,9.9280862750042,9.9280862750042,9.9280862750042,0.3425052923612477,0.3425052923612477,0.3425052923612477,5.7385901167819675,5.7385901167819675,5.7385901167819675,0.0,0.0,0.0,180.27786793940268
2023-09-07,164.46197249921732,172.54984682145962,187.2362806911878,164.46197249921732,164.46197249921732,15.271848752955107,15.271848752955107,15.271848752955107,9.9280862750042,9.9280862750042,9.9280862750042,0.2957446451933756,0.2957446451933756,0.2957446451933756,5.048017832757531,5.048017832757531,5.048017832757531,0.0,0.0,0.0,179.73382125217242
2023-09-08,164.65525874317936,172.03665463357626,187.41383185464213,164.65525874317936,164.65525874317936,14.89218613160473,14.89218613160473,14.89218613160473,9.9280862750042,9.9280862750042,9.9280862750042,0.6069431579883704,0.6069431579883704,0.6069431579883704,4.357156698612161,4.357156698612161,4.357156698612161,0.0,0.0,0.0,179.54744487478408
2023-09-11,165.23511747506552,170.79614086807356,186.02807376468687,165.23511747506552,165.23511747506552,12.931534704433908,12.931534704433908,12.931534704433908,9.9280862750042,9.9280862750042,9.9280862750042,0.6583620483957239,0.6583620483957239,0.6583620483957239,2.3450863810339846,2.3450863810339846,2.3450863810339846,0.0,0.0,0.0,178.16665217949944
2023-09-12,165.4284037190276,170.72581005704865,184.70061110388227,165.4284037190276,165.4284037190276,12.21995018587656,12.21995018587656,12.21995018587656,9.9280862750042,9.9280862750042,9.9280862750042,0.5784665131810308,0.5784665131810308,0.5784665131810308,1.7133973976913306,1.7133973976913306,1.7133973976913306,0.0,0.0,0.0,177.64835390490418
2023-09-13,165.6216899629897,169.77745660444728,184.30136851808757,165.6216899629897,165.6216899629897,11.379864069688026,11.379864069688026,11.379864069688026,9.9280862750042,9.9280862750042,9.9280862750042,0.34250529236113997,0.34250529236113997,0.34250529236113997,1.1092725023226875,1.1092725023226875,1.1092725023226875,0.0,0.0,0.0,177.00155403267775
2023-09-14,165.81497620695177,169.30516020837337,184.2702068928979,165.81497620695177,165.81497620695177,10.760379717351956,10.760379717351956,10.760379717351956,9.9280862750042,9.9280862750042,9.9280862750042,0.2957446451933753,0.2957446451933753,0.2957446451933753,0.5365487971543828,0.5365487971543828,0.5365487971543828,0.0,0.0,0.0,176.57535592430372
2023-09-15,166.0082624509138,169.58014627985744,184.5932700282762,166.0082624509138,166.0082624509138,10.533333397475417,10.533333397475417,10.533333397475417,9.9280862750042,9.9280862750042,9.9280862750042,0.606943157987222,0.606943157987222,0.606943157987222,-0.0016960355160042836,-0.0016960355160042836,-0.0016960355160042836,0.0,0.0,0.0,176.54159584838922
2023-09-18,166.5881211828,168.79916757574426,183.03373441456887,166.5881211828,166.5881211828,9.195604414455136,9.195604414455136,9.195604414455136,9.9280862750042,9.9280862750042,9.9280862750042,0.6583620483986794,0.6583620483986794,0.6583620483986794,-1.390843908947742,-1.390843908947742,-1.390843908947742,0.0,0.0,0.0,175.78372559725514
2023-09-19,166.78140742676206,168.27358553757517,182.42071753052704,166.78140742676206,166.78140742676206,8.730040314791433,8.730040314791433,8.730040314791433,9.9280862750042,9.9280862750042,9.9280862750042,0.5784665131793233,0.5784665131793233,0.5784665131793233,-1.7765124733920883,-1.7765124733920883,-1.7765124733920883,0.0,0.0,0.0,175.5114477415535
2023-09-20,166.97469367072412,167.4784676111902,182.11355974882218,166.97469367072412,166.97469367072412,8.146244219198199,8.146244219198199,8.146244219198199,9.9280862750042,9.9280862750042,9.9280862750042,0.3425052923608608,0.3425052923608608,0.3425052923608608,-2.124347348166861,-2.124347348166861,-2.124347348166861,0.0,0.0,0.0,175.12093788992232
2023-09-21,167.16797991468616,167.1335524668051,181.90223056661011,167.16797991468616,167.16797991468616,7.787896301280128,7.787896301280128,7.787896301280128,9.9280862750042,9.9280862750042,9.9280862750042,0.2957446451940287,0.2957446451940287,0.2957446451940287,-2.435934618918099,-2.435934618918099,-2.435934618918099,0.0,0.0,0.0,174.95587621596627
2023-09-22,167.36126615864825,167.77486462047233,182.76134389602234,167.36126615864825,167.36126615864825,7.821549193374416,7.821549193374416,7.821549193374416,9.9280862750042,9.9280862750042,9.9280862750042,0.6069431579907071,0.6069431579907071,0.6069431579907071,-2.71348023962049,-2.71348023962049,-2.71348023962049,0.0,0.0,0.0,175.18281535202266
2023-09-25,167.9411248905344,167.5642179597637,182.35744252785733,167.9411248905344,167.9411248905344,7.2150776705676956,7.2150776705676956,7.2150776705676956,9.9280862750042,9.9280862750042,9.9280862750042,0.6583620483985085,0.6583620483985085,0.6583620483985085,-3.3713706528350116,-3.3713706528350116,-3.3713706528350116,0.0,0.0,0.0,175.1562025611021
2023-09-26,168.17353799847416,168.15571317859892,182.33725331602602,168.17353799847416,168.17353799847416,6.962511441107762,6.962511441107762,6.962511441107762,9.9280862750042,9.9280862750042,9.9280862750042,0.578466513179541,0.578466513179541,0.578466513179541,-3.5440413470759777,-3.5440413470759777,-3.5440413470759777,0.0,0.0,0.0,175.1360494395819
2023-09-27,168.4059511064139,167.8189535034725,182.3455851624813,168.4059511064139,168.4059511064139,6.57085357746853,6.57085357746853,6.57085357746853,9.9280862750042,9.9280862750042,9.9280862750042,0.34250529236156135,0.34250529236156135,0.34250529236156135,-3.69973798989723,-3.69973798989723,-3.69973798989723,0.0,0.0,0.0,174.97680468388245
2023-09-28,168.63836421435366,167.45244698857903,182.56707797503893,168.63836421435366,168.63836421435366,6.381471542926479,6.381471542926479,6.381471542926479,9.9280862750042,9.9280862750042,9.9280862750042,0.29574464519468197,0.29574464519468197,0.29574464519468197,-3.842359377272402,-3.842359377272402,-3.842359377272402,0.0,0.0,0.0,175.01983575728013
2023-09-29,168.8707773222934,168.2100634189846,182.9120069996729,168.8707773222934,168.8707773222934,6.559303048301874,6.559303048301874,6.559303048301874,9.9280862750042,9.9280862750042,9.9280862750042,0.6069431579882089,0.6069431579882089,0.6069431579882089,-3.975726384690532,-3.975726384690532,-3.975726384690532,0.0,0.0,0.0,175.43008037059528
2023-10-02,169.56801664611265,168.45539341870764,183.20866586294906,169.56801664611265,169.56801664611265,6.230978282850626,6.230978282850626,6.230978282850626,9.9280862750042,9.9280862750042,9.9280862750042,0.6583620483999008,0.6583620483999008,0.6583620483999008,-4.355470040553474,-4.355470040553474,-4.355470040553474,0.0,0.0,0.0,175.79899492896328
2023-10-03,169.80042975405243,168.97508994252573,183.44831696031963,169.80042975405243,169.80042975405243,6.021103245606019,6.021103245606019,6.021103245606019,9.9280862750042,9.9280862750042,9.9280862750042,0.5784665131797587,0.5784665131797587,0.5784665131797587,-4.485449542577938,-4.485449542577938,-4.485449542577938,0.0,0.0,0.0,175.82153299965844
2023-10-04,170.03284286199218,168.2233786046549,183.04219513541855,170.03284286199218,170.03284286199218,5.649345230695483,5.649345230695483,5.649345230695483,9.9280862750042,9.9280862750042,9.9280862750042,0.34250529236128224,0.34250529236128224,0.34250529236128224,-4.621246336669999,-4.621246336669999,-4.621246336669999,0.0,0.0,0.0,175.68218809268765
2023-10-05,170.26525596993193,168.6321486729486,183.00708422040972,170.26525596993193,170.26525596993193,5.459167857176968,5.459167857176968,5.459167857176968,9.9280862750042,9.9280862750042,9.9280862750042,0.2957446451953354,0.2957446451953354,0.2957446451953354,-4.764663063022565,-4.764663063022565,-4.764663063022565,0.0,0.0,0.0,175.7244238271089
2023-10-06,170.4976690778717,168.8875913572397,183.95894007391954,170.4976690778717,170.4976690778717,5.618001529063595,5.618001529063595,5.618001529063595,9.9280862750042,9.9280862750042,9.9280862750042,0.6069431579884099,0.6069431579884099,0.6069431579884099,-4.917027903929013,-4.917027903929013,-4.917027903929013,0.0,0.0,0.0,176.1156706069353
2023-10-09,171.19490840169095,169.05596813842,184.21932958076303,171.19490840169095,171.19490840169095,5.152410169191807,5.152410169191807,5.152410169191807,9.9280862750042,9.9280862750042,9.9280862750042,0.6583620483955851,0.6583620483955851,0.6583620483955851,-5.434038154207976,-5.434038154207976,-5.434038154207976,0.0,0.0,0.0,176.34731857088275
2023-10-10,171.42732150963067,168.87930188651586,183.93649791755948,171.42732150963067,171.42732150963067,4.880340368991893,4.880340368991893,4.880340368991893,9.9280862750042,9.9280862750042,9.9280862750042,0.5784665131780512,0.5784665131780512,0.5784665131780512,-5.626212419190357,-5.626212419190357,-5.626212419190357,0.0,0.0,0.0,176.30766187862255
2023-10-11,171.65973461757045,168.54690872420156,183.52911346475764,171.65973461757045,171.65973461757045,4.44333513652623,4.44333513652623,4.44333513652623,9.9280862750042,9.9280862750042,9.9280862750042,0.34250529236134597,0.34250529236134597,0.34250529236134597,-5.827256430839315,-5.827256430839315,-5.827256430839315,0.0,0.0,0.0,176.10306975409668
2023-10-12,171.89214772551017,168.5342871818375,183.46038132606844,171.89214772551017,171.89214772551017,4.187779867073636,4.187779867073636,4.187779867073636,9.9280862750042,9.9280862750042,9.9280862750042,0.29574464519533494,0.29574464519533494,0.29574464519533494,-6.036051053125897,-6.036051053125897,-6.036051053125897,0.0,0.0,0.0,176.0799275925838
2023-10-13,172.12456083344995,169.07445079972575,183.20209821898771,172.12456083344995,172.12456083344995,4.283800250277068,4.283800250277068,4.283800250277068,9.9280862750042,9.9280862750042,9.9280862750042,0.6069431579918948,0.6069431579918948,0.6069431579918948,-6.251229182719026,-6.251229182719026,-6.251229182719026,0.0,0.0,0.0,176.40836108372702
2023-10-16,172.8218001572692,169.15721126374416,183.97688268671766,172.8218001572692,172.8218001572692,3.667482654505837,3.667482654505837,3.667482654505837,9.9280862750042,9.9280862750042,9.9280862750042,0.6583620483969773,0.6583620483969773,0.6583620483969773,-6.918965668895339,-6.918965668895339,-6.918965668895339,0.0,0.0,0.0,176.48928281177504
2023-10-17,173.05421326520894,168.97007896886063,183.55891998574657,173.05421326520894,173.05421326520894,3.3633536843773664,3.3633536843773664,3.3633536843773664,9.9280862750042,9.9280862750042,9.9280862750042,0.5784665131782689,0.5784665131782689,0.5784665131782689,-7.143199103805101,-7.143199103805101,-7.143199103805101,0.0,0.0,0.0,176.4175669495863
2023-10-18,173.2866263731487,168.29886041400275,183.29306440831,173.2866263731487,173.2866263731487,2.9051924691192563,2.9051924691192563,2.9051924691192563,9.9280862750042,9.9280862750042,9.9280862750042,0.3425052923610667,0.3425052923610667,0.3425052923610667,-7.365399098246009,-7.365399098246009,-7.365399098246009,0.0,0.0,0.0,176.19181884226793
2023-10-19,173.51903948108844,168.81063866001787,183.9703156777387,173.51903948108844,173.51903948108844,2.6398670189113345,2.6398670189113345,2.6398670189113345,9.9280862750042,9.9280862750042,9.9280862750042,0.2957446451938634,0.2957446451938634,0.2957446451938634,-7.583963901286726,-7.583963901286726,-7.583963901286726,0.0,0.0,0.0,176.15890649999977
2023-10-20,173.7514525890282,168.73686144409692,183.59108944823993,173.7514525890282,173.7514525890282,2.7376025888029374,2.7376025888029374,2.7376025888029374,9.9280862750042,9.9280862750042,9.9280862750042,0.6069431579920959,0.6069431579920959,0.6069431579920959,-7.797426844193358,-7.797426844193358,-7.797426844193358,0.0,0.0,0.0,176.48905517783112
2023-10-23,174.44869191284747,169.39474726395042,183.83756246642088,174.44869191284747,174.44869191284747,2.191305022221647,2.191305022221647,2.191305022221647,9.9280862750042,9.9280862750042,9.9280862750042,0.6583620483983698,0.6583620483983698,0.6583620483983698,-8.395143301180923,-8.395143301180923,-8.395143301180923,0.0,0.0,0.0,176.63999693506912
2023-10-24,174.68110502078721,169.1997647512427,183.2244161817122,174.68110502078721,174.68110502078721,1.9294416555270086,1.9294416555270086,1.9294416555270086,9.9280862750042,9.9280862750042,9.9280862750042,0.5784665131804196,0.5784665131804196,0.5784665131804196,-8.57711113265761,-8.57711113265761,-8.57711113265761,0.0,0.0,0.0,176.61054667631421
2023-10-25,174.913518128727,168.91880035419064,183.48256375160173,174.913518128727,174.913518128727,1.5211763853089684,1.5211763853089684,1.5211763853089684,9.9280862750042,9.9280862750042,9.9280862750042,0.3425052923607874,0.3425052923607874,0.3425052923607874,-8.749415182056017,-8.749415182056017,-8.749415182056017,0.0,0.0,0.0,176.43469451403595
2023-10-26,175.1459312366667,168.57872698872058,183.6917486587636,175.1459312366667,175.1459312366667,1.3121153672408001,1.3121153672408001,1.3121153672408001,9.9280862750042,9.9280862750042,9.9280862750042,0.29574464519386295,0.29574464519386295,0.29574464519386295,-8.911715552957265,-8.911715552957265,-8.911715552957265,0.0,0.0,0.0,176.45804660390752
2023-10-27,175.3783443446065,169.33459610804397,184.08129032080515,175.3783443446065,175.3783443446065,1.4712004768342928,1.4712004768342928,1.4712004768342928,9.9280862750042,9.9280862750042,9.9280862750042,0.6069431579909474,0.6069431579909474,0.6069431579909474,-9.063828956160853,-9.063828956160853,-9.063828956160853,0.0,0.0,0.0,176.8495448214408
2023-10-30,176.0755836692159,169.82002664559067,184.18322648208567,176.0755836692159,176.0755836692159,1.1275174974665194,1.1275174974665194,1.1275174974665194,9.9280862750042,9.9280862750042,9.9280862750042,0.6583620483997619,0.6583620483997619,0.6583620483997619,-9.45893082593744,-9.45893082593744,-9.45893082593744,0.0,0.0,0.0,177.20310116668242
2023-10-31,176.30799677741905,169.25882626017378,184.6144771325658,176.30799677741905,176.30799677741905,0.9360461121330548,0.9360461121330548,0.9360461121330548,9.9280862750042,9.9280862750042,9.9280862750042,0.5784665131806375,0.5784665131806375,0.5784665131806375,-9.57050667605178,-9.57050667605178,-9.57050667605178,0.0,0.0,0.0,177.2440428895521
2023-11-01,176.5404098856222,169.94301118583306,184.52046108454542,176.5404098856222,176.5404098856222,0.5983937482628556,0.5983937482628556,0.5983937482628556,9.9280862750042,9.9280862750042,9.9280862750042,0.34250529236085103,0.34250529236085103,0.34250529236085103,-9.672197819102195,-9.672197819102195,-9.672197819102195,0.0,0.0,0.0,177.13880363388506
2023-11-02,176.77282299382534,170.10138451244188,184.5878769702341,176.77282299382534,176.77282299382534,0.45977577658751717,0.45977577658751717,0.45977577658751717,9.9280862750042,9.9280862750042,9.9280862750042,0.29574464519517013,0.29574464519517013,0.29574464519517013,-9.764055143611854,-9.764055143611854,-9.764055143611854,0.0,0.0,0.0,177.23259877041286
2023-11-03,177.00523610202848,169.9732620253216,185.12447799257282,177.00523610202848,177.00523610202848,0.6889823606842143,0.6889823606842143,0.6889823606842143,9.9280862750042,9.9280862750042,9.9280862750042,0.6069431579897989,0.6069431579897989,0.6069431579897989,-9.846047072309783,-9.846047072309783,-9.846047072309783,0.0,0.0,0.0,177.69421846271268
2023-11-06,177.70247542663787,170.59101922888266,185.44269267812678,177.70247542663787,177.70247542663787,0.5556691190705509,0.5556691190705509,0.5556691190705509,9.9280862750042,9.9280862750042,9.9280862750042,0.6583620483995909,0.6583620483995909,0.6583620483995909,-10.030779204333237,-10.030779204333237,-10.030779204333237,0.0,0.0,0.0,178.25814454570843
2023-11-07,177.934888534841,170.99178504654907,185.83479337326918,177.934888534841,177.934888534841,0.435973289077735,0.435973289077735,0.435973289077735,9.9280862750042,9.9280862750042,9.9280862750042,0.5784665131798925,0.5784665131798925,0.5784665131798925,-10.070579499106357,-10.070579499106357,-10.070579499106357,0.0,0.0,0.0,178.37086182391874
2023-11-08,178.16730164304414,170.78932855693282,185.8710117368201,178.16730164304414,178.16730164304414,0.1721332596527664,0.1721332596527664,0.1721332596527664,9.9280862750042,9.9280862750042,9.9280862750042,0.3425052923605719,0.3425052923605719,0.3425052923605719,-10.098458307712,-10.098458307712,-10.098458307712,0.0,0.0,0.0,178.3394349026969
2023-11-09,178.3997147512473,171.56280726384844,185.75951971604022,178.3997147512473,178.3997147512473,0.11022914348738222,0.11022914348738222,0.11022914348738222,9.9280862750042,9.9280862750042,9.9280862750042,0.29574464519239113,0.29574464519239113,0.29574464519239113,-10.113601776709206,-10.113601776709206,-10.113601776709206,0.0,0.0,0.0,178.50994389473468
2023-11-10,178.63212785945043,171.91090147707905,186.39792571318898,178.63212785945043,178.63212785945043,0.41993518376491806,0.41993518376491806,0.41993518376491806,9.9280862750042,9.9280862750042,9.9280862750042,0.6069431579886504,0.6069431579886504,0.6069431579886504,-10.115094249227932,-10.115094249227932,-10.115094249227932,0.0,0.0,0.0,179.05206304321536
2023-11-13,179.32936718405986,172.63059096775274,186.78529638580335,179.32936718405986,179.32936718405986,0.5587705768029547,0.5587705768029547,0.5587705768029547,9.9280862750042,9.9280862750042,9.9280862750042,0.6583620484025465,0.6583620484025465,0.6583620484025465,-10.027677746603787,-10.027677746603787,-10.027677746603787,0.0,0.0,0.0,179.8881377608628
2023-11-14,179.561780292263,172.90988905353632,187.6125599454279,179.561780292263,179.561780292263,0.5419575532070958,0.5419575532070958,0.5419575532070958,9.9280862750042,9.9280862750042,9.9280862750042,0.5784665131791477,0.5784665131791477,0.5784665131791477,-9.96459523497625,-9.96459523497625,-9.96459523497625,0.0,0.0,0.0,180.10373784547008
2023-11-15,179.79419340046613,173.17808782007162,187.75000374882134,179.79419340046613,179.79419340046613,0.38752795063633916,0.38752795063633916,0.38752795063633916,9.9280862750042,9.9280862750042,9.9280862750042,0.3425052923612727,0.3425052923612727,0.3425052923612727,-9.88306361672913,-9.88306361672913,-9.88306361672913,0.0,0.0,0.0,180.18172135110245
2023-11-16,180.02660650866926,173.14793170247142,187.66826641417887,180.02660650866926,180.02660650866926,0.44141625759729725,0.44141625759729725,0.44141625759729725,9.9280862750042,9.9280862750042,9.9280862750042,0.2957446451930444,0.2957446451930444,0.2957446451930444,-9.782414662599946,-9.782414662599946,-9.782414662599946,0.0,0.0,0.0,180.46802276626656
2023-11-17,180.2590196168724,174.09463632330437,188.51375294502006,180.2590196168724,180.2590196168724,0.8728284703633336,0.8728284703633336,0.8728284703633336,9.9280862750042,9.9280862750042,9.9280862750042,0.6069431579888512,0.6069431579888512,0.6069431579888512,-9.662200962629717,-9.662200962629717,-9.662200962629717,0.0,0.0,0.0,181.13184808723574
2023-11-20,180.95625894148182,174.5428414938068,189.551123648864,180.95625894148182,180.95625894148182,1.4023791344091059,1.4023791344091059,1.4023791344091059,9.9280862750042,9.9280862750042,9.9280862750042,0.6583620483966676,0.6583620483966676,0.6583620483966676,-9.184069188991758,-9.184069188991758,-9.184069188991758,0.0,0.0,0.0,182.35863807589092
2023-11-21,181.18867204968495,175.1542424765751,189.75291301294263,181.18867204968495,181.18867204968495,1.5192934298427896,1.5192934298427896,1.5192934298427896,9.9280862750042,9.9280862750042,9.9280862750042,0.5784665131784025,0.5784665131784025,0.5784665131784025,-8.987259358339811,-8.987259358339811,-8.987259358339811,0.0,0.0,0.0,182.70796547952773
2023-11-22,181.4210851578881,175.54858507046845,190.21781061836697,181.4210851578881,181.4210851578881,1.4969890883109682,1.4969890883109682,1.4969890883109682,9.9280862750042,9.9280862750042,9.9280862750042,0.3425052923611649,0.3425052923611649,0.3425052923611649,-8.773602479054396,-8.773602479054396,-8.773602479054396,0.0,0.0,0.0,182.91807424619904
2023-11-24,181.88591137429435,177.02249871509156,191.32321784141087,181.88591137429435,181.88591137429435,2.231748634396498,2.231748634396498,2.231748634396498,9.9280862750042,9.9280862750042,9.9280862750042,0.6069431579863531,0.6069431579863531,0.6069431579863531,-8.303280798594052,-8.303280798594052,-8.303280798594052,0.0,0.0,0.0,184.11766000869085
2023-11-27,182.58315069890378,178.31544375122624,192.87244529228823,182.58315069890378,182.58315069890378,3.0564176277029573,3.0564176277029573,3.0564176277029573,9.9280862750042,9.9280862750042,9.9280862750042,0.6583620483980598,0.6583620483980598,0.6583620483980598,-7.530030695699301,-7.530030695699301,-7.530030695699301,0.0,0.0,0.0,185.63956832660674
2023-11-28,182.81556380710694,179.0173887225791,193.83082497733872,182.81556380710694,182.81556380710694,3.238897889087495,3.238897889087495,3.238897889087495,9.9280862750042,9.9280862750042,9.9280862750042,0.5784665131786203,0.5784665131786203,0.5784665131786203,-7.267654899095324,-7.267654899095324,-7.267654899095324,0.0,0.0,0.0,186.05446169619444
2023-11-29,183.04797691531007,179.2038721949163,193.76747252442976,183.04797691531007,183.04797691531007,3.2610114681386118,3.2610114681386118,3.2610114681386118,9.9280862750042,9.9280862750042,9.9280862750042,0.3425052923610571,0.3425052923610571,0.3425052923610571,-7.009580099226644,-7.009580099226644,-7.009580099226644,0.0,0.0,0.0,186.30898838344868
2023-11-30,183.2803900235132,179.50473413197318,193.76898688578476,183.2803900235132,183.2803900235132,3.4636644223818123,3.4636644223818123,3.4636644223818123,9.9280862750042,9.9280862750042,9.9280862750042,0.2957446451930435,0.2957446451930435,0.2957446451930435,-6.760166497815429,-6.760166497815429,-6.760166497815429,0.0,0.0,0.0,186.74405444589502
2023-12-01,183.5128031317163,180.7422265159569,195.1186540681182,183.5128031317163,183.5128031317163,4.011088510911714,4.011088510911714,4.011088510911714,9.9280862750042,9.9280862750042,9.9280862750042,0.6069431579911877,0.6069431579911877,0.6069431579911877,-6.523940922083672,-6.523940922083672,-6.523940922083672,0.0,0.0,0.0,187.52389164262803
